AgreedID,Speaker_id,MeetingID,faction,Chapter,faction1,office num 2,Speech_Len,Speech_Lem_basic,Speech_Lem_N,meet_type
11567,13001,2257,P.G.,1378.1,AL,1,152,orator solicito vado via tutior qualisuscumque longus promitto fanum vel ariminus procuro navigium equus eques volo dimitto volo procuro habeo favor navis custodia venetus exedio eo quatuor debeo habeo commissio pax informatio oretenus | senensen succuro cito quantum sicut alis consulo nihilominus dico debeo | perugia sicut alis consulo horto commune sine  impresus | pecunia sicut heri consulo | ordineo praestantia tempus habeo duo collegium circa provideo | electio rationerium intromitto committo regulator finio consensus collegium | excuquor commune bononiensis auxilis peto | raimondus tolomeus restituo,orator via tutior fanum ariminus navigium equus eques favor navis custodia venetus commissio pax oretenus | | perugia commune  | pecunia heri | praestantia tempus collegium | electio rationerium regulator consensus collegium | commune auxilis | raimondus tolomeus,r
11568,2343,2258,P&L,1378.1,AL,2,136,cogo orator eo certus dies fiat praeceptum scribo orator rex francia curia iturus credo noster  eo secuo | placo amium papa observo interdico | praestantia tratto presens provideo tratto spendo alis offero faba | eligo ragionerius extraordinarius procedo presens propter scandalum evito | procedo hodie eligo officium octo_balia | sicut peto octo_balie fiat additio socium quatuor una nuovus | octo procuro informo capitaneus guerra belllum oporteo capitaneus habeo | habeo capitaneus decem_libertas collegia consulo unio civis,orator dies fiat praeceptum orator rex francia curia  | amium papa | praestantia alis faba | ragionerius scandalum | officium octo_balia | octo_balie fiat additio socium nuovus | octo capitaneus belllum capitaneus | capitaneus decem_libertas collegia civis,r
11569,13001,2258,P.G.,1378.1,AL,1,181,sollicito orator accessus precipio oportunus fiant littera peto accessus undicum voo | regina mitto fidus rogo intromitto circa factum pax | tomasius sanctus severinus | scribato magister francescus sena regratio gestum rogo futurum operor | celebratio divium officium habeo consilium rechestus consulo | praestantia provideo solemniter presens praestantia forma prorogo annus postea fiat taxa novus presens inmino necessitas pecunia pono vel due praestantia habeo servitium stipendiarius | electio capitaneus octus habeo balia provideo | eligo socius quarterium sanctus spiritus bonus prudens officium octo_balie obtineo eligo duo pars | eligo ragionerium extraordinarius impedio commito vel regulator nemo finio sine consensus collegium | unitas civis offero paratus que propono teneo consilium requisitus multi bonus civis,orator fiant accessus | regina fidus factum pax | tomasius severinus | magister francescus sena gestum futurum | celebratio divium officium consilium rechestus | praestantia praestantia forma annus fiat taxa necessitas pecunia praestantia servitium stipendiarius | electio capitaneus octus balia | socius quarterium spiritus officium octo_balie pars | ragionerium regulator consensus collegium | unitas civis consilium civis,r
11570,6895,2259,Lib,1378.1,0,2,28,orator fiat preceptum dies iovis assumo iter navigium solvo mitto velociter usque ariminum prepo navigium alius oportunus,orator fiat preceptum dies iovis iter navigium ariminum navigium,r
11571,13001,2259,P.G.,1378.1,AL,1,29,orator vado via tutior mitao ariminum preparo navigium fiat preceptum dies xx presens mensis assumo iter commune solvo navis,orator via tutior ariminum navigium preceptum dies xx mensis iter commune navis,r
11572,6895,2260,Lib,1378.1,0,2,178,orator marchio ferrarius lete regratio accepto res oblatio rogo recommendo papa alius commune ostendo periculum ceterus italius bellum notifico adventus orator communis quando orator noster curium requiro necessitas dico placent operarius favor communis pax honoro | officialis abundantia provideo circa frumentum corruptus commune predo parve multum gravo civis granus inutilis offero faba ceterus | procuro habeo probus vir defensor comitas assigno sufficio familia balis | presens comitas gravo ultra consuetus pax habeo tunc gravo alis | orator solicito eo cito eo vado octo sex sex quatuor eques vado pedis vado porto mandatum cito transmitto | orator bononiensis fiat sicut marchio dico via consulo orator noster capio partitus dimitto arbitrium,orator marchio ferrarius res oblatio papa commune periculum italius bellum adventus orator orator curium necessitas operarius favor pax | officialis abundantia frumentum commune civis faba | vir defensor comitas familia balis | comitas pax | orator eques pedis mandatum | orator fiat marchio via orator partitus arbitrium,r
11573,15167,2260,NA,1378.1,0,1,132,orator marchio honoro regratio oblatio accepto orator noster requiro | officialis abundantia distribuo iiium modium frumentum civis comitatinis assigno populus sindicatus renovo ducentum modium assigno alis debeo recipio accipio soldus xium staioro | lauo porta officialis livellum pono comitatinus soldus x libra fieret gravor ultra | defensor provideo vel duo defensor prout consultum gonfaloniere onerosus communis fiat provisio cuilis comitas capio exbannio vel accido | orator bologna honoro ceterus supere alius dico consulo partitus iter aqua vado | orator communis quantus cito cogo eo terminus assignatus,orator marchio oblatio orator | officialis abundantia modium frumentum civis comitatinis populus sindicatus ducentum modium soldus xium | porta officialis livellum comitatinus x libra | defensor defensor consultum gonfaloniere onerosus fiat provisio comitas | orator bologna partitus iter aqua | orator terminus,r
11574,10516,2261,Lib,1378.1,0,2,50,cogo nicholaus nicholaus gherardinus accepto officium octo_balia provideo pena | collensus benigne respondeo | provideo orator porto pecunia dono hostiarius pontifex fiat provisio orator magnus tempus cogo orator eo cras,nicholaus nicholaus gherardinus officium octo_balia pena | collensus | orator pecunia hostiarius pontifex provisio orator tempus orator cras,r
11575,15167,2261,NA,1378.1,0,1,18,quatuor orator habeo plus faba sindicus remaneo pax,orator faba sindicus pax,r
11576,2449,2262,NA,1378.1,AL,,114,orator cogo eo porto intentio communis circa pax cito pax repono interdictum reverentia sanctus petra obstineo offensis mitto ambaxiator subito regina gratulor electio papa rogo interpono dignor pax supplico provideo veneti declo littera vox vivus ostendo commune dispositus placere | civis deputo unio civis praestantia pecunia habeo vendo bonus clericus  fiant praestantia presens fiant reco taxe praestantia dummodo resto modus habeo pecunia necessitas communis,orator intentio pax pax reverentia petra regina electio papa pax veneti littera vox dispositus placere | civis unio civis praestantia pecunia clericus  fiant praestantia fiant praestantia modus pecunia necessitas,a
11577,22184,2262,P.G.,1378.1,AL,,102,mitto cito orator plenus mandatum circa pax fiat obtineo pax observo interdictum reverentia apostolice sedes abstineo offensum scribo curium noticia papa guccius scribo venetia dico scribo dico civis derogatio venetus displiceo communis scio commune providebo | pono praestantia habeo sapiens provideo impono presens mito taxa vigo unitas civis capitaneus circa admonitio circa petitio provideo civitas unio,orator mandatum pax fiat pax reverentia apostolice sedes offensum curium noticia papa guccius venetia scribo civis derogatio venetus commune | praestantia sapiens taxa unitas civis capitaneus admonitio petitio civitas,a
11578,12606,2262,Lib,1378.1,RI,,73,littera curie venetia nicholaus soderinus expensis provideo minuo habo pecunia inpono emptio bonus clericus  comitatinus terra gravo solvo pars emo | presens fiat imitatio praestantia pono plus praestantia postea tempus exigo | capitaneus vaco circa unitas civis | provideo circa petitio ca extra lex intentio punio,littera curie venetia nicholaus soderinus pecunia emptio clericus  comitatinus terra pars | imitatio praestantia praestantia tempus | capitaneus unitas civis | petitio ca lex intentio,a
11579,19815,2262,P.G.,1378.1,AL,,57,orator prior fiat reverentia papa circa observantia interdictus abstinentia a bonus clericus  offensio circa littera venetus nicholaus soderinus circa praestantia reatto modus veterus novus praestantia commune habeo pecunia unio nicholaus giugnus,orator prior reverentia papa observantia abstinentia clericus  offensio circa littera venetus nicholaus soderinus circa praestantia modus veterus praestantia commune pecunia unio nicholaus giugnus,a
11580,2343,2262,P&L,1378.1,AL,2,167,expedio oartor cras vado sine alius dilatio plenus mandatum circa pax observo interdictum hodie percipio abstineo offensio scribo gens perugia ubique communis fiat responsio excuso cavalcatus que dico perusinus vel duo orator mitto regina rogo interpono pax fiat ambaxiator comes nolando tomasio sanctus severinus veneo commune scribo guccius scribo excuso commune provideo mercator monitus scribo contra honor venetor | regulo expensus retraho pecunia undecumque commune habeo habeo procuro pecunia sufficientia presens praestantia reacto propter dissensio voco unio civis operor prout primo unio civis guelf circa capitaneus provideo circa sollicito circa petitio civilis offero faba ceterus,oartor cras dilatio plenus mandatum pax interdictum offensio gens perugia fiat responsio perusinus orator regina pax fiat comes tomasio sanctus severinus veneo commune guccius commune mercator honor venetor | pecunia commune pecunia sufficientia praestantia dissensio unio civis civis guelf capitaneus petitio faba,a
11581,15167,2262,NA,1378.1,0,1,216,orator compello cras eo informatio compleo que mitto mitto vel duo orator regina rogo pax interpono orator fiat commissio reverentia summus pontifex rogo cardinal secularis circa operarius dico clericus  primatus celebro credo salus principio officialis balia clericus  vendo bonus clericus  bene taxo cies comitatinus subito opus pecunia habeo necessitas pecunia pono presens praestantia abstineo offensio excuso cavalcatus perusinus supersedeatuus atto praestantia habeo sapiens sicut oporteo |  dictus correctio fiat quando pax habeo venetia scribo guccium ostendo communis displicentia habeo septem mercantia moneo mercator scribo detractio venetus vel alius unio civis provideo circa monitio petitio capitaneus provideo capitaneus decem collega praticatus deputo modus unio refero collega tunc concludo fiat orator talis commissio pax communis,orator cras informatio orator regina pax orator fiat commissio reverentia pontifex cardinal clericus  primatus salus balia clericus  clericus  cies comitatinus opus pecunia necessitas pecunia praestantia offensio perusinus praestantia sapiens | correctio fiat pax venetia guccium displicentia mercantia mercator detractio venetus civis monitio petitio capitaneus capitaneus decem collega modus unio collega orator commissio pax,a
11582,7208,2262,P.G.,1378.1,AL,6,96,orator subito vado sine mandatum informatio plenus pax sine inpedimentum pax duo capitaneus differo mitao orator regina | fiat excusatio cavalco aviso colligo gens noster abstineo pax venetia scribo guccium ceterus alius praestantia atto presens pono secrete banio primea qo necessitas limito expensis interdio observo offero vacaturus circa unio guelf rogo provideo circa petitio criminalis falsus petitio civilis,orator mandatum informatio pax inpedimentum pax capitaneus orator regina | fiat excusatio gens pax venetia guccium alius praestantia primea necessitas vacaturus unio guelf petitio petitio,a
11583,14632,2262,Lib,1378.1,0,5,28,gonfaloniere mitto nuntius significo cardinalis florence ursina observatio interdictus abstinentia offensio unio collegia capitaneus provideo salvo honor guelf,gonfaloniere nuntius florence ursina observatio abstinentia offensio unio collegia capitaneus honor guelf,a
11584,22184,2262,P.G.,1378.1,AL,,109,respondeo cardinalis filippus significo electio orator abstineo offensio rogo similis abstinentia procuro pars ecclesia scribo sanctus severinus interpono pax orator vado subito mandatum plenus finalis intentio communis precipio interdictum observo orator discedo porto littera cardinalis alis mitto orator regina ceterus scribo guccius venetia commune observo fides civis presens reatto praestantia limito expensis sequor veteres praestantia donec provideo aliter provideo circa petitio criminalis ver civilis nullus,cardinalis filippus electio orator offensio abstinentia pars ecclesia sanctus severinus pax orator mandatum intentio orator littera orator regina guccius venetia fides civis praestantia praestantia petitio,a
